,type_name,time,temp,wet,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,lat,lon,batt_v
553,TEMP+IMUx3,315.0,16.953125,1.0,0.063720703125,0.964599609375,-0.0673828125,-14.399999999999999,33.449999999999996,-46.05,-17.5628662109375,5.79071044921875,2.83050537109375,,,
555,TEMP+IMUx3,316.0,16.9375,1.0,0.062744140625,0.961181640625,-0.05126953125,-13.95,36.15,-43.199999999999996,19.29473876953125,6.8206787109375,5.33294677734375,,,3.915
556,TEMP+IMUx3,317.0,16.984375,1.0,-0.009033203125,1.0439453125,0.1142578125,-0.15,-0.15,-0.15,32.05108642578125,5.65338134765625,25.6805419921875,,,3.915
557,TEMP+IMUx3,318.0,16.9296875,1.0,0.0703125,0.775146484375,0.16259765625,-0.15,-0.15,-0.15,20.050048828125,6.6070556640625,-31.0516357421875,,,3.915
558,TEMP+IMUx3,319.0,16.953125,1.0,0.058349609375,1.017333984375,0.0986328125,-0.15,-0.15,-0.15,-11.688232421875,-10.62774658203125,-12.3443603515625,,,3.915
559,TEMP+IMUx3,320.0,16.9765625,1.0,0.04931640625,1.202880859375,-0.2099609375,-0.15,-0.15,-0.15,26.031494140625,-17.6849365234375,21.70562744140625,,,3.915
560,TEMP+IMUx3,321.0,17.0,1.0,0.189453125,0.880859375,-0.021484375,-0.15,-0.15,-0.15,4.425048828125,14.79339599609375,-29.22821044921875,,,3.915
561,TEMP+IMUx3,322.0,16.984375,1.0,0.067138671875,1.07080078125,0.0986328125,-0.15,-0.15,-0.15,-5.60760498046875,-3.3111572265625,10.4217529296875,,,3.915
562,TEMP+IMUx3,323.0,17.0234375,1.0,0.05908203125,0.95068359375,-0.134033203125,-7.8,35.4,-47.85,10.67352294921875,0.29754638671875,-3.15093994140625,,,3.915
563,TEMP+IMUx3,324.0,17.0546875,1.0,0.135498046875,0.9462890625,-0.326904296875,-0.15,-0.15,-0.15,-20.42388916015625,-8.1329345703125,17.12799072265625,,,3.915
564,TEMP+IMUx3,324.9,16.953125,1.0,0.0986328125,1.09716796875,-0.098388671875,-7.35,33.15,-52.05,-20.80535888671875,3.33404541015625,13.37432861328125,,,3.915
566,TEMP+IMUx3,326.0,16.9921875,1.0,0.068603515625,1.09033203125,0.13427734375,-0.15,-0.15,-0.15,18.80645751953125,-5.92803955078125,-8.331298828125,,,3.915
567,TEMP+IMUx3,327.0,17.015625,1.0,0.0966796875,1.04736328125,-0.0361328125,-0.15,-0.15,-0.15,37.322998046875,-5.55419921875,16.3116455078125,,,3.915
568,TEMP+IMUx3,328.0,17.03125,1.0,0.136962890625,1.1025390625,-0.080810546875,-0.15,-0.15,-0.15,1.6632080078125,-4.76837158203125,9.2926025390625,,,3.915
569,TEMP+IMUx3,329.0,16.953125,1.0,0.050048828125,0.882568359375,-0.04638671875,-0.15,-0.15,-0.15,7.7972412109375,-8.26263427734375,-13.12255859375,,,3.915
570,TEMP+IMUx3,330.0,17.0234375,1.0,0.0771484375,1.020751953125,0.092041015625,-0.15,-0.15,-0.15,10.528564453125,0.78582763671875,9.94873046875,,,3.915
571,TEMP+IMUx3,331.0,17.0546875,1.0,0.10009765625,1.062744140625,-0.043701171875,-0.15,-0.15,-0.15,14.45770263671875,5.59234619140625,-2.14385986328125,,,3.915
572,TEMP+IMUx3,332.0,17.046875,1.0,0.11376953125,1.064208984375,-0.15869140625,-0.15,-0.15,-0.15,8.21685791015625,-1.9989013671875,15.7928466796875,,,3.915
573,TEMP+IMUx3,332.9,17.0546875,1.0,0.10693359375,0.862060546875,-0.070068359375,-1.05,36.0,-50.85,-9.95635986328125,2.471923828125,-22.705078125,,,3.915
574,TEMP+IMUx3,334.0,17.1171875,1.0,0.070068359375,1.096923828125,0.011474609375,-0.15,-0.15,-0.15,2.166748046875,-5.33294677734375,11.57379150390625,,,3.915
529,TEMP+IMUx3,335.0,17.0703125,1.0,0.116455078125,1.061279296875,0.091552734375,-0.15,-0.15,-0.15,-17.974853515625,6.9122314453125,0.18310546875,,,
531,TEMP+IMUx3,336.0,17.0390625,1.0,0.088623046875,1.073974609375,0.01953125,-0.15,-0.15,-0.15,10.85662841796875,-1.7547607421875,15.83099365234375,,,3.915
532,TEMP+IMUx3,337.0,17.078125,1.0,0.05859375,0.9169921875,-0.120361328125,-0.15,-0.15,-0.15,-6.38580322265625,-3.85284423828125,-8.49151611328125,,,3.915
533,TEMP+IMUx3,338.0,17.078125,1.0,0.041259765625,0.952392578125,-0.019775390625,-0.15,-0.15,-0.15,-15.02227783203125,-1.9073486328125,-16.42608642578125,,,3.915
534,TEMP+IMUx3,339.0,17.0625,1.0,0.109130859375,1.076904296875,-0.05029296875,-0.15,-0.15,-0.15,20.14923095703125,-1.41143798828125,14.47296142578125,,,3.915
535,TEMP+IMUx3,339.9,17.015625,1.0,0.06787109375,0.94921875,-0.229736328125,3.4499999999999997,29.4,-58.949999999999996,12.8936767578125,-9.57489013671875,-16.71600341796875,,,3.915
536,TEMP+IMUx3,341.0,17.0859375,1.0,0.09326171875,1.001953125,-0.089599609375,2.25,34.949999999999996,-52.5,-2.17437744140625,-6.500244140625,-13.1072998046875,,,3.915
537,TEMP+IMUx3,342.0,17.1328125,1.0,0.085205078125,1.02392578125,0.091064453125,-0.15,-0.15,-0.15,-24.68109130859375,7.74383544921875,16.16668701171875,,,3.915
538,TEMP+IMUx3,342.9,17.1015625,1.0,0.090576171875,1.095703125,0.125244140625,-0.15,-0.15,-0.15,17.4560546875,-1.2969970703125,-2.349853515625,,,3.915
539,TEMP+IMUx3,344.0,17.1328125,1.0,0.059814453125,1.001708984375,0.00830078125,-0.15,-0.15,-0.15,3.8299560546875,4.82940673828125,-11.7645263671875,,,3.915
540,TEMP+IMUx3,345.0,17.1015625,1.0,0.070556640625,0.888427734375,0.02587890625,-0.15,-0.15,-0.15,-15.9912109375,-6.8511962890625,-18.951416015625,,,3.915
542,TEMP+IMUx3,346.0,17.1484375,1.0,0.05419921875,1.123046875,-0.07275390625,-0.15,-0.15,-0.15,39.29901123046875,-0.90789794921875,11.36016845703125,,,3.915
543,TEMP+IMUx3,347.0,17.125,1.0,0.125,0.9189453125,-0.19580078125,-0.15,-0.15,-0.15,-5.9356689453125,-7.71331787109375,1.6021728515625,,,3.915
544,TEMP+IMUx3,348.0,17.140625,1.0,0.109619140625,0.968017578125,-0.163818359375,-0.15,-0.15,-0.15,-3.24249267578125,1.85394287109375,5.28717041015625,,,3.915
545,TEMP+IMUx3,349.0,17.078125,1.0,0.062744140625,1.0927734375,-0.035400390625,-0.15,-0.15,-0.15,13.35906982421875,-6.78253173828125,-3.48663330078125,,,3.915
546,TEMP+IMUx3,350.0,17.0859375,1.0,0.093505859375,1.014892578125,0.039306640625,-0.15,-0.15,-0.15,-5.51605224609375,-8.209228515625,0.60272216796875,,,3.915
547,TEMP+IMUx3,351.0,17.1171875,1.0,0.0849609375,0.975830078125,-0.00244140625,-0.15,-0.15,-0.15,-0.2899169921875,-0.23651123046875,-1.41143798828125,,,3.915
548,TEMP+IMUx3,352.0,17.0859375,1.0,0.091552734375,1.00927734375,-0.04443359375,-0.15,-0.15,-0.15,-10.92529296875,3.2501220703125,0.5950927734375,,,3.915
549,TEMP+IMUx3,353.0,17.140625,1.0,0.06884765625,1.038818359375,-0.0078125,14.399999999999999,36.9,-46.05,0.22125244140625,-3.1585693359375,9.55963134765625,,,3.915
550,TEMP+IMUx3,354.0,17.125,1.0,0.108642578125,0.9453125,0.06494140625,-0.15,-0.15,-0.15,7.75146484375,0.1678466796875,-4.6539306640625,,,3.915
551,TEMP+IMUx3,355.0,17.109375,1.0,0.087646484375,1.1015625,-0.02880859375,-0.15,-0.15,-0.15,15.03753662109375,-2.3956298828125,-3.18145751953125,,,3.915
507,TEMP+IMUx3,355.9,17.1484375,1.0,0.033935546875,0.98583984375,-0.04931640625,20.25,34.949999999999996,-47.85,-12.91656494140625,-2.532958984375,-8.6517333984375,,,3.915
508,TEMP+IMUx3,357.0,17.125,1.0,0.530517578125,1.00732421875,0.050537109375,-0.15,-0.15,-0.15,5.126953125,-0.81634521484375,7.24029541015625,,,3.915
509,TEMP+IMUx3,358.0,17.1484375,1.0,0.152587890625,1.072021484375,-0.119384765625,-0.15,-0.15,-0.15,1.73187255859375,1.6021728515625,-13.8092041015625,,,3.915
510,TEMP+IMUx3,359.0,17.125,1.0,0.0556640625,0.98388671875,-0.118896484375,-0.15,-0.15,-0.15,-10.13946533203125,-6.15692138671875,9.01031494140625,,,3.915
511,TEMP+IMUx3,360.0,17.15625,1.0,0.087890625,0.98583984375,0.143798828125,-0.15,-0.15,-0.15,-3.22723388671875,-9.613037109375,-7.17926025390625,,,3.915
512,TEMP+IMUx3,361.0,17.1484375,1.0,0.03369140625,1.1396484375,0.084716796875,-0.15,-0.15,-0.15,10.009765625,-13.153076171875,-7.39288330078125,,,3.915
513,TEMP+IMUx3,362.0,17.0625,1.0,0.01806640625,1.02392578125,0.0927734375,-0.15,-0.15,-0.15,21.65985107421875,1.12152099609375,6.011962890625,,,3.915
514,TEMP+IMUx3,363.0,17.1015625,1.0,0.0322265625,1.008544921875,-0.002685546875,-0.15,-0.15,-0.15,11.90948486328125,6.0272216796875,-0.18310546875,,,3.915
515,TEMP+IMUx3,364.0,17.140625,1.0,0.016845703125,1.14501953125,0.12841796875,-0.15,-0.15,-0.15,46.722412109375,3.3111572265625,3.5858154296875,,,3.915
516,TEMP+IMUx3,365.0,17.1015625,1.0,0.061279296875,0.88330078125,0.09814453125,-0.15,-0.15,-0.15,28.99169921875,0.6103515625,20.34759521484375,,,3.915
518,TEMP+IMUx3,366.0,17.1328125,1.0,0.041259765625,1.0390625,0.13916015625,-0.15,-0.15,-0.15,8.73565673828125,-4.52423095703125,-12.4969482421875,,,3.913
519,TEMP+IMUx3,367.0,17.140625,1.0,0.051025390625,1.107421875,-0.009033203125,-0.15,-0.15,-0.15,-14.86968994140625,-4.29534912109375,-13.031005859375,,,3.913
520,TEMP+IMUx3,368.0,17.1015625,1.0,0.021484375,1.00244140625,0.0048828125,-0.15,-0.15,-0.15,5.28717041015625,6.46209716796875,16.30401611328125,,,3.913
521,TEMP+IMUx3,369.0,17.1015625,1.0,0.086181640625,0.96533203125,0.042236328125,-0.15,-0.15,-0.15,14.28985595703125,-4.53948974609375,5.523681640625,,,3.913
522,TEMP+IMUx3,370.0,17.125,1.0,0.0595703125,0.981201171875,-0.031982421875,-0.15,-0.15,-0.15,16.693115234375,1.6021728515625,-1.89208984375,,,3.913
523,TEMP+IMUx3,371.0,17.125,1.0,0.02587890625,1.012939453125,-0.00830078125,22.95,38.25,-15.6,11.95526123046875,0.5645751953125,5.4473876953125,,,3.913
524,TEMP+IMUx3,372.0,17.1015625,1.0,0.064697265625,0.9677734375,-0.002197265625,-0.15,-0.15,-0.15,-3.59344482421875,26.9775390625,10.101318359375,,,3.913
525,TEMP+IMUx3,373.0,17.109375,1.0,0.160888671875,0.9912109375,0.11181640625,-0.15,-0.15,-0.15,22.0489501953125,25.0091552734375,4.6234130859375,,,3.913
526,TEMP+IMUx3,374.0,17.1015625,1.0,0.029052734375,1.004638671875,0.0986328125,-0.15,-0.15,-0.15,31.85272216796875,16.78466796875,3.21197509765625,,,3.913
527,TEMP+IMUx3,375.0,17.140625,1.0,0.0244140625,1.026611328125,0.253662109375,-0.15,-0.15,-0.15,5.48553466796875,6.12640380859375,11.7645263671875,,,3.913
483,TEMP+IMUx3,376.0,17.1328125,1.0,0.10009765625,0.966064453125,-0.015869140625,-0.15,-0.15,-0.15,-7.98797607421875,27.19879150390625,-6.30950927734375,,,
484,TEMP+IMUx3,377.0,17.109375,1.0,0.07373046875,1.024658203125,0.092529296875,-0.15,-0.15,-0.15,25.94757080078125,22.2625732421875,7.8125,,,
485,TEMP+IMUx3,378.0,17.140625,1.0,0.0673828125,0.9775390625,-0.0458984375,-0.15,-0.15,-0.15,11.3677978515625,1.19781494140625,-9.84954833984375,,,
486,TEMP+IMUx3,379.0,17.0859375,1.0,0.019287109375,0.828125,0.014404296875,-0.15,-0.15,-0.15,19.18792724609375,5.401611328125,-25.9246826171875,,,
487,TEMP+IMUx3,380.0,17.171875,1.0,0.060302734375,0.984130859375,0.0244140625,-0.15,-0.15,-0.15,-21.270751953125,-7.71331787109375,-13.6260986328125,,,
488,TEMP+IMUx3,381.0,17.171875,1.0,0.081787109375,1.0205078125,0.2177734375,-0.15,-0.15,-0.15,-10.84136962890625,12.1002197265625,-2.73895263671875,,,
489,TEMP+IMUx3,382.0,17.171875,1.0,0.037841796875,1.10546875,0.129150390625,-0.15,-0.15,-0.15,3.86810302734375,-10.986328125,8.148193359375,,,
490,TEMP+IMUx3,383.0,17.0859375,1.0,0.0341796875,1.05712890625,0.074951171875,-0.15,-0.15,-0.15,-16.68548583984375,6.81304931640625,14.95361328125,,,
491,TEMP+IMUx3,383.9,17.1875,1.0,0.0732421875,0.968505859375,0.0537109375,-9.45,34.8,-48.75,2.25830078125,-7.4615478515625,1.983642578125,,,
492,TEMP+IMUx3,385.0,17.203125,1.0,0.036376953125,1.0068359375,0.18017578125,-0.15,-0.15,-0.15,-20.51544189453125,5.43975830078125,-6.6375732421875,,,
494,TEMP+IMUx3,386.0,17.203125,1.0,0.12744140625,1.07421875,0.080078125,-0.15,-0.15,-0.15,24.6734619140625,-6.17218017578125,12.4664306640625,,,3.913
495,TEMP+IMUx3,387.0,17.203125,1.0,0.10791015625,1.12255859375,0.17138671875,-0.15,-0.15,-0.15,8.50677490234375,-4.29534912109375,8.70513916015625,,,3.913
496,TEMP+IMUx3,388.0,17.1796875,1.0,0.078369140625,0.984619140625,0.125732421875,-7.35,37.199999999999996,-44.25,10.59722900390625,-4.28009033203125,17.41790771484375,,,3.913
497,TEMP+IMUx3,389.0,17.203125,1.0,0.079345703125,0.990966796875,0.052001953125,-0.15,-0.15,-0.15,23.33831787109375,-4.5928955078125,-4.1046142578125,,,3.913
498,TEMP+IMUx3,390.0,17.171875,1.0,0.0986328125,0.872802734375,-0.05224609375,-0.15,-0.15,-0.15,-18.035888671875,9.9334716796875,21.62933349609375,,,3.913
499,TEMP+IMUx3,391.0,17.203125,1.0,0.10205078125,0.734619140625,-0.1142578125,-0.15,-0.15,-0.15,21.2860107421875,-22.0947265625,-49.65972900390625,,,3.913
500,TEMP+IMUx3,392.0,17.234375,1.0,0.175048828125,1.13037109375,-0.066162109375,-0.15,-0.15,-0.15,18.33343505859375,-3.4942626953125,14.434814453125,,,3.913
501,TEMP+IMUx3,393.0,17.1875,1.0,0.111572265625,0.9423828125,0.03662109375,-0.15,-0.15,-0.15,30.7159423828125,-6.50787353515625,-10.64300537109375,,,3.913
502,TEMP+IMUx3,394.0,17.203125,1.0,0.0478515625,0.99609375,0.034912109375,-0.15,-0.15,-0.15,9.0484619140625,-12.298583984375,10.5438232421875,,,3.913
503,TEMP+IMUx3,395.0,17.2265625,1.0,0.0302734375,0.945068359375,-0.032470703125,-0.15,-0.15,-0.15,16.5863037109375,-1.068115234375,6.988525390625,,,3.913
505,TEMP+IMUx3,395.9,17.25,1.0,0.101318359375,1.004638671875,0.011962890625,-5.1,36.0,-47.699999999999996,5.24139404296875,2.62451171875,-3.74603271484375,,,3.913
460,TEMP+IMUx3,397.0,17.2578125,1.0,0.01416015625,0.87548828125,0.130859375,-0.15,-0.15,-0.15,2.64739990234375,10.986328125,-30.49468994140625,,,
461,TEMP+IMUx3,398.0,17.21875,1.0,0.106689453125,1.1298828125,0.0048828125,-0.15,-0.15,-0.15,22.735595703125,-5.91278076171875,7.31658935546875,,,
462,TEMP+IMUx3,399.0,17.2578125,1.0,0.044189453125,0.978271484375,-0.017333984375,-0.15,-0.15,-0.15,-9.09423828125,-0.2593994140625,-4.8370361328125,,,
463,TEMP+IMUx3,400.0,17.1875,1.0,0.069091796875,1.03857421875,0.055908203125,-0.15,-0.15,-0.15,-4.84466552734375,-8.7738037109375,2.06756591796875,,,
464,TEMP+IMUx3,401.0,17.2578125,1.0,0.11572265625,1.095458984375,0.0810546875,-0.15,-0.15,-0.15,34.88922119140625,0.8392333984375,13.81683349609375,,,
465,TEMP+IMUx3,402.0,17.21875,1.0,0.071533203125,0.970947265625,-0.069580078125,-0.15,-0.15,-0.15,-9.1400146484375,-3.9520263671875,-12.44354248046875,,,
466,TEMP+IMUx3,403.0,17.296875,1.0,0.05859375,0.98681640625,0.082763671875,-0.15,-0.15,-0.15,-21.40045166015625,2.38800048828125,-4.5928955078125,,,
467,TEMP+IMUx3,404.0,17.2421875,1.0,0.091796875,1.07568359375,-0.06396484375,-0.15,-0.15,-0.15,10.2386474609375,1.9683837890625,11.72637939453125,,,
468,TEMP+IMUx3,405.0,17.296875,1.0,0.101318359375,1.067626953125,0.013671875,-0.15,-0.15,-0.15,28.89251708984375,-6.53839111328125,2.90679931640625,,,
470,TEMP+IMUx3,406.0,17.2578125,1.0,0.025146484375,0.897216796875,-0.03515625,-0.15,-0.15,-0.15,11.2152099609375,-4.302978515625,-6.2408447265625,,,3.912
471,TEMP+IMUx3,406.9,17.2734375,1.0,0.0966796875,1.022705078125,-0.1044921875,6.1499999999999995,34.5,-51.6,-6.3934326171875,-3.12042236328125,8.11004638671875,,,3.912
472,TEMP+IMUx3,408.0,17.2578125,1.0,0.0791015625,0.9970703125,0.038330078125,-0.15,-0.15,-0.15,-10.3759765625,-13.0767822265625,-14.38140869140625,,,3.912
473,TEMP+IMUx3,409.0,17.296875,1.0,0.076171875,1.01171875,0.064208984375,-0.15,-0.15,-0.15,6.622314453125,0.25177001953125,0.55694580078125,,,3.912
474,TEMP+IMUx3,410.0,17.265625,1.0,0.060302734375,1.0458984375,0.06201171875,-0.15,-0.15,-0.15,5.18035888671875,-0.48828125,7.22503662109375,,,3.912
475,TEMP+IMUx3,410.9,17.328125,1.0,0.103515625,1.00048828125,-0.0263671875,13.049999999999999,36.3,-46.199999999999996,-1.41143798828125,-9.4451904296875,9.49859619140625,,,3.912
476,TEMP+IMUx3,412.0,17.328125,1.0,0.063720703125,0.9736328125,-0.037109375,-0.15,-0.15,-0.15,-4.1656494140625,-2.93731689453125,-21.9573974609375,,,3.912
477,TEMP+IMUx3,413.0,17.296875,1.0,0.095947265625,1.017578125,-0.055908203125,-0.15,-0.15,-0.15,7.66754150390625,-4.852294921875,5.67626953125,,,3.912
478,TEMP+IMUx3,414.0,17.3046875,1.0,0.05322265625,0.892822265625,-0.115966796875,-0.15,-0.15,-0.15,-4.02069091796875,-6.05010986328125,-8.0718994140625,,,3.912
479,TEMP+IMUx3,414.9,17.296875,1.0,0.083984375,0.931884765625,-0.127685546875,23.099999999999998,34.65,-43.949999999999996,15.43426513671875,-9.57489013671875,1.007080078125,,,3.912
481,TEMP+IMUx3,416.0,17.28125,1.0,0.07763671875,1.008544921875,-0.201171875,-0.15,-0.15,-0.15,-1.6326904296875,-0.51116943359375,0.5340576171875,,,3.913
482,TEMP+IMUx3,417.0,17.2734375,1.0,0.072265625,0.995361328125,-0.08251953125,-0.15,-0.15,-0.15,12.3748779296875,-4.8675537109375,9.7808837890625,,,3.913
437,TEMP+IMUx3,418.0,17.296875,1.0,0.05810546875,1.094970703125,0.0888671875,-0.15,-0.15,-0.15,-8.7432861328125,-3.16619873046875,-2.49481201171875,,,
438,TEMP+IMUx3,419.0,17.3125,1.0,0.146484375,0.7158203125,0.287353515625,22.349999999999998,37.949999999999996,-13.95,-53.8177490234375,10.15472412109375,-1.41143798828125,,,
439,TEMP+IMUx3,420.0,17.3203125,1.0,0.091064453125,1.1005859375,-0.116455078125,-0.15,-0.15,-0.15,18.2647705078125,12.51983642578125,-10.53619384765625,,,
440,TEMP+IMUx3,421.0,17.25,1.0,0.060791015625,1.041015625,-0.142333984375,-0.15,-0.15,-0.15,-25.93231201171875,6.34765625,0.64849853515625,,,
441,TEMP+IMUx3,422.0,17.296875,1.0,0.092041015625,1.0029296875,-0.218994140625,-0.15,-0.15,-0.15,11.08551025390625,-0.22125244140625,1.30462646484375,,,
442,TEMP+IMUx3,423.0,17.2890625,1.0,0.109619140625,1.004150390625,-0.1572265625,-0.15,-0.15,-0.15,-7.1258544921875,4.1351318359375,3.6163330078125,,,
443,TEMP+IMUx3,424.0,17.296875,1.0,0.0810546875,1.055908203125,-0.078857421875,-0.15,-0.15,-0.15,-7.46917724609375,-9.4146728515625,-4.5318603515625,,,
444,TEMP+IMUx3,425.0,17.2890625,1.0,0.0693359375,1.091796875,-0.0322265625,-0.15,-0.15,-0.15,-9.91058349609375,-5.6915283203125,-3.91387939453125,,,
446,TEMP+IMUx3,426.0,17.2421875,1.0,0.048583984375,1.03662109375,0.1103515625,-0.15,-0.15,-0.15,-13.37432861328125,-13.3056640625,6.52313232421875,,,3.912
447,TEMP+IMUx3,427.0,17.3203125,1.0,0.132080078125,0.8369140625,0.182861328125,24.3,36.449999999999996,-12.15,-11.54327392578125,9.17816162109375,19.8211669921875,,,3.912
448,TEMP+IMUx3,428.0,17.28125,1.0,0.05517578125,1.09130859375,-0.059326171875,-0.15,-0.15,-0.15,12.33673095703125,-5.6915283203125,1.45721435546875,,,3.912
449,TEMP+IMUx3,429.0,17.2734375,1.0,0.117919921875,1.000732421875,-0.021484375,-0.15,-0.15,-0.15,9.307861328125,-8.9569091796875,2.532958984375,,,3.912
450,TEMP+IMUx3,430.0,17.296875,1.0,0.079833984375,0.98095703125,0.076416015625,-0.15,-0.15,-0.15,21.9879150390625,-0.86212158203125,0.3509521484375,,,3.912
451,TEMP+IMUx3,431.0,17.25,1.0,0.1064453125,1.119384765625,0.04052734375,-0.15,-0.15,-0.15,6.8817138671875,0.16021728515625,-4.05120849609375,,,3.912
452,TEMP+IMUx3,432.0,17.25,1.0,0.074462890625,0.913818359375,0.00537109375,-0.15,-0.15,-0.15,8.88824462890625,-12.908935546875,9.45281982421875,,,3.912
453,TEMP+IMUx3,432.9,17.3203125,1.0,0.068115234375,1.1181640625,0.0908203125,21.9,40.05,-18.15,11.23809814453125,-10.94818115234375,-8.41522216796875,,,3.912
454,TEMP+IMUx3,434.0,17.234375,1.0,0.067626953125,0.859130859375,0.2060546875,-0.15,-0.15,-0.15,-30.670166015625,3.59344482421875,0.2288818359375,,,3.912
455,TEMP+IMUx3,435.0,17.2578125,1.0,0.0947265625,0.904052734375,-0.03955078125,-0.15,-0.15,-0.15,33.94317626953125,-5.57708740234375,3.8299560546875,,,3.912
457,TEMP+IMUx3,436.0,17.28125,1.0,0.091064453125,0.9716796875,-0.17578125,-0.15,-0.15,-0.15,37.92572021484375,2.4871826171875,-3.57818603515625,,,3.913
458,TEMP+IMUx3,437.0,17.265625,1.0,0.102294921875,0.975830078125,-0.27099609375,-0.15,-0.15,-0.15,9.735107421875,-12.9547119140625,6.70623779296875,,,3.913
459,TEMP+IMUx3,438.0,17.203125,1.0,0.06982421875,1.04296875,0.052734375,-0.15,-0.15,-0.15,-16.39556884765625,-1.59454345703125,7.39288330078125,,,3.913
414,TEMP+IMUx3,439.0,17.2890625,1.0,0.038330078125,1.015625,0.1181640625,-0.15,-0.15,-0.15,-3.631591796875,-4.52423095703125,-6.46209716796875,,,
415,TEMP+IMUx3,440.0,17.203125,1.0,0.0595703125,1.009765625,0.02490234375,-0.15,-0.15,-0.15,-10.64300537109375,7.781982421875,0.92315673828125,,,
416,TEMP+IMUx3,441.0,17.25,1.0,0.102294921875,0.9912109375,-0.02880859375,-0.15,-0.15,-0.15,9.68170166015625,-2.17437744140625,7.3699951171875,,,
417,TEMP+IMUx3,442.0,17.2734375,1.0,0.09716796875,0.948974609375,-0.125244140625,-0.15,-0.15,-0.15,-12.09259033203125,-7.30133056640625,5.9967041015625,,,
418,TEMP+IMUx3,443.0,17.265625,1.0,0.065673828125,1.097412109375,-0.09375,-0.15,-0.15,-0.15,-12.6800537109375,1.53350830078125,-6.9122314453125,,,
419,TEMP+IMUx3,444.0,17.2421875,1.0,0.083740234375,0.9072265625,0.009765625,-0.15,-0.15,-0.15,0.1983642578125,-1.4801025390625,12.85552978515625,,,
420,TEMP+IMUx3,445.0,17.3046875,1.0,0.11376953125,1.07373046875,0.02099609375,-0.15,-0.15,-0.15,-20.355224609375,-0.0152587890625,-3.204345703125,,,
422,TEMP+IMUx3,446.0,17.234375,1.0,0.10009765625,0.97705078125,0.0048828125,-0.15,-0.15,-0.15,-13.6566162109375,4.57000732421875,-13.08441162109375,,,3.913
423,TEMP+IMUx3,447.0,17.2421875,1.0,0.085693359375,1.0048828125,-0.005615234375,17.25,40.199999999999996,-12.9,24.65057373046875,2.1209716796875,-4.1046142578125,,,3.913
424,TEMP+IMUx3,448.0,17.25,1.0,0.114990234375,0.925048828125,-0.012451171875,-0.15,-0.15,-0.15,-13.5498046875,2.00653076171875,2.777099609375,,,3.913
425,TEMP+IMUx3,449.0,17.28125,1.0,0.068603515625,1.0146484375,-0.00732421875,-0.15,-0.15,-0.15,-15.48004150390625,-8.56781005859375,-10.894775390625,,,3.913
426,TEMP+IMUx3,450.0,17.3046875,1.0,0.08349609375,1.079833984375,-0.064453125,16.05,38.55,-8.1,1.28936767578125,0.213623046875,-8.20159912109375,,,3.913
427,TEMP+IMUx3,451.0,17.2578125,1.0,0.0302734375,1.027587890625,-0.20166015625,-0.15,-0.15,-0.15,5.43212890625,-9.36126708984375,8.544921875,,,3.913
428,TEMP+IMUx3,452.0,17.3046875,1.0,0.11865234375,1.0693359375,-0.117919921875,-0.15,-0.15,-0.15,-22.1099853515625,17.5628662109375,-8.2855224609375,,,3.913
429,TEMP+IMUx3,453.0,17.234375,1.0,0.031494140625,1.135498046875,-0.0751953125,-0.15,-0.15,-0.15,-14.28985595703125,5.7830810546875,9.52911376953125,,,3.913
430,TEMP+IMUx3,453.9,17.296875,1.0,0.0615234375,1.016845703125,-0.024658203125,14.399999999999999,39.15,-10.5,-5.83648681640625,-6.683349609375,-1.44195556640625,,,3.913
431,TEMP+IMUx3,455.0,17.25,1.0,0.074951171875,0.95263671875,-0.115234375,-0.15,-0.15,-0.15,5.8746337890625,-4.302978515625,-5.24139404296875,,,3.913
433,TEMP+IMUx3,455.9,17.265625,1.0,0.09521484375,1.067138671875,0.227294921875,15.45,37.949999999999996,-5.85,-35.22491455078125,14.36614990234375,-3.8299560546875,,,3.912
434,TEMP+IMUx3,457.0,17.265625,1.0,0.10205078125,0.938720703125,0.182373046875,-0.15,-0.15,-0.15,21.1029052734375,8.24737548828125,8.9569091796875,,,3.912
435,TEMP+IMUx3,458.0,17.3203125,1.0,0.115234375,0.96337890625,-0.172119140625,17.25,39.9,-16.2,29.022216796875,-5.9814453125,-7.49969482421875,,,3.912
436,TEMP+IMUx3,459.0,17.2421875,1.0,0.056396484375,1.0048828125,-0.115234375,-0.15,-0.15,-0.15,-5.57708740234375,-6.53076171875,-1.4190673828125,,,3.912
391,TEMP+IMUx3,460.0,17.328125,1.0,0.081298828125,1.06884765625,-0.01806640625,-0.15,-0.15,-0.15,-15.533447265625,6.66046142578125,-10.5743408203125,,,
392,TEMP+IMUx3,461.0,17.28125,1.0,0.07666015625,1.0048828125,-0.0791015625,-0.15,-0.15,-0.15,-30.15899658203125,-3.85284423828125,-0.89263916015625,,,
393,TEMP+IMUx3,462.0,17.25,1.0,0.04736328125,1.044189453125,-0.075927734375,-0.15,-0.15,-0.15,-11.810302734375,2.4261474609375,-5.4473876953125,,,
394,TEMP+IMUx3,463.0,17.3125,1.0,0.09716796875,1.053955078125,-0.055419921875,-0.15,-0.15,-0.15,-1.8463134765625,3.90625,8.23974609375,,,
395,TEMP+IMUx3,464.0,17.296875,1.0,0.064453125,1.025634765625,-0.007080078125,18.9,38.55,-13.049999999999999,13.458251953125,-3.4332275390625,-7.37762451171875,,,
