time (UTC),pressure (dbar),pressure_flagPrimary,temperature (celsius),temperature_flagPrimary,chlorophyll (ug/L),chlorophyll_flagPrimary,salinity (1e-3),salinity_flagPrimary
2021-04-29T02:18:18Z,3.647,1,14.8744,1,68.049,4,33.5678,1
2021-04-29T02:22:18Z,3.577,1,14.3661,1,68.049,4,33.5617,1
2021-04-29T02:26:18Z,3.663,1,14.3151,1,68.049,4,33.5681,1
2021-04-29T02:30:18Z,3.706,1,14.1934,1,68.049,4,33.5722,1
2021-04-29T02:34:18Z,3.726,1,14.1755,1,68.049,4,33.5675,1
2021-04-29T02:38:18Z,3.775,1,14.0542,1,68.049,4,33.5679,1
2021-04-29T02:42:18Z,3.792,1,14.0759,1,68.049,4,33.5676,1
2021-04-29T02:46:18Z,3.702,1,14.027,1,68.049,4,33.57,1
2021-04-29T02:50:18Z,3.945,1,14.2032,1,68.049,4,33.5578,1
2021-04-29T02:54:18Z,3.866,1,14.1495,1,68.049,4,33.5657,1
2021-04-29T02:58:18Z,3.886,1,14.0973,1,68.049,4,33.5635,1
2021-04-29T03:02:18Z,4.026,1,14.121,1,68.049,4,33.5613,1
2021-04-29T03:06:18Z,3.866,1,14.08,1,68.049,4,33.5737,1
2021-04-29T03:10:18Z,3.991,1,14.0947,1,68.049,4,33.5638,1
2021-04-29T03:14:18Z,3.946,1,13.883,1,68.049,4,33.5683,1
2021-04-29T03:18:18Z,3.919,1,13.963,1,68.049,4,33.5664,1
2021-04-29T03:22:18Z,4.104,1,13.6244,1,68.049,4,33.5634,1
2021-04-29T03:26:18Z,4.089,1,13.5346,1,68.049,4,33.5702,1
2021-04-29T03:30:18Z,4.179,1,13.4252,1,68.049,4,33.5755,1
2021-04-29T03:34:18Z,4.138,1,13.2426,1,68.049,4,33.5795,1
2021-04-29T03:38:18Z,4.121,1,13.1241,1,68.049,4,33.5802,1
2021-04-29T03:42:18Z,4.15,1,12.9953,1,68.049,4,33.5835,1
2021-04-29T03:46:18Z,4.166,1,13.145,1,68.049,4,33.5726,1
2021-04-29T03:50:18Z,4.164,1,12.8113,1,68.049,4,33.5832,1
2021-04-29T03:54:18Z,4.234,1,12.8831,1,68.049,4,33.5782,1
2021-04-29T03:58:18Z,4.215,1,12.5588,1,68.049,4,33.5943,1
2021-04-29T04:02:18Z,4.273,1,12.8376,1,68.049,4,33.5824,1
2021-04-29T04:06:18Z,4.285,1,12.5983,1,68.049,4,33.5802,1
2021-04-29T04:10:18Z,4.377,1,12.3545,1,68.049,4,33.5692,1
2021-04-29T04:14:18Z,4.318,1,12.2504,1,68.049,4,33.5704,1
2021-04-29T04:18:18Z,4.314,1,12.155,1,68.049,4,33.5818,1
2021-04-29T04:22:18Z,4.315,1,12.0845,1,68.049,4,33.5838,1
2021-04-29T04:26:18Z,4.376,1,12.127,1,68.049,4,33.58,1
2021-04-29T04:30:18Z,4.399,1,12.0439,1,68.049,4,33.5842,1
2021-04-29T04:34:18Z,4.416,1,12.003,1,68.049,4,33.5801,1
2021-04-29T04:38:18Z,4.52,1,12.046,1,68.049,4,33.5835,1
2021-04-29T04:42:18Z,4.486,1,11.9938,1,68.049,4,33.5793,1
2021-04-29T04:46:18Z,4.422,1,11.8913,1,68.049,4,33.5856,1
2021-04-29T04:50:18Z,4.487,1,11.9284,1,68.049,4,33.5899,1
2021-04-29T04:54:18Z,4.415,1,12.0292,1,68.049,4,33.5896,1
2021-04-29T04:58:18Z,4.505,1,11.8477,1,68.049,4,33.5883,1
2021-04-29T05:02:18Z,4.443,1,11.8414,1,68.049,4,33.5877,1
2021-04-29T05:06:18Z,4.481,1,11.8294,1,68.049,4,33.5898,1
2021-04-29T05:10:18Z,4.54,1,11.8313,1,68.049,4,33.5887,1
2021-04-29T05:14:18Z,4.457,1,11.763,1,68.049,4,33.5893,1
2021-04-29T05:18:18Z,4.486,1,11.7081,1,68.049,4,33.5897,1
2021-04-29T05:22:18Z,4.495,1,11.747,1,68.049,4,33.5844,1
2021-04-29T05:26:18Z,4.567,1,11.7103,1,68.049,4,33.5874,1
2021-04-29T05:30:18Z,4.563,1,11.642,1,68.049,4,33.5907,1
2021-04-29T05:34:18Z,4.54,1,11.653,1,68.049,4,33.5923,1
2021-04-29T05:38:18Z,4.555,1,11.5895,1,68.049,4,33.5927,1
2021-04-29T05:42:18Z,4.572,1,11.5727,1,68.049,4,33.5888,1
2021-04-29T05:46:18Z,4.509,1,11.5464,1,68.049,4,33.5926,1
2021-04-29T05:50:18Z,4.551,1,11.5458,1,68.049,4,33.5889,1
2021-04-29T05:54:18Z,4.553,1,11.5099,1,68.049,4,33.5894,1
2021-04-29T05:58:18Z,4.499,1,11.4855,1,68.049,4,33.5935,1
2021-04-29T06:02:18Z,4.519,1,11.4659,1,68.049,4,33.5886,1
2021-04-29T06:06:18Z,4.549,1,11.4547,1,68.049,4,33.589,1
2021-04-29T06:10:18Z,4.512,1,11.4492,1,68.049,4,33.5893,1
2021-04-29T06:14:18Z,4.515,1,11.4412,1,68.049,4,33.6008,1
2021-04-29T06:18:18Z,4.493,1,11.4531,1,68.049,4,33.5992,1
2021-04-29T06:22:18Z,4.438,1,11.4566,1,68.049,4,33.603,1
2021-04-29T06:26:18Z,4.352,1,11.4531,1,68.049,4,33.6067,1
2021-04-29T06:30:18Z,4.555,1,11.4531,1,68.049,4,33.6042,1
2021-04-29T06:34:18Z,4.48,1,11.4547,1,68.049,4,33.6078,1
2021-04-29T06:38:18Z,4.394,1,11.4579,1,68.049,4,33.611,1
2021-04-29T06:42:18Z,4.438,1,11.484,1,68.049,4,33.6116,1
2021-04-29T06:46:18Z,4.442,1,11.5204,1,68.049,4,33.6097,1
2021-04-29T06:50:18Z,4.345,1,11.5991,1,68.049,4,33.6046,1
2021-04-29T06:54:18Z,4.247,1,11.5023,1,68.049,4,33.6064,1
2021-04-29T06:58:18Z,4.267,1,11.4233,1,68.049,4,33.6176,1
2021-04-29T07:02:18Z,4.349,1,11.3695,1,68.049,4,33.6164,1
2021-04-29T07:06:18Z,4.255,1,11.419,1,68.049,4,33.6172,1
2021-04-29T07:10:18Z,4.151,1,11.6006,1,68.049,4,33.6239,1
2021-04-29T07:14:18Z,4.233,1,13.3228,1,68.049,4,33.5186,1
2021-04-29T07:18:18Z,4.206,1,14.7403,1,68.049,4,33.5642,1
2021-04-29T07:22:18Z,4.24,1,15.4429,1,68.049,4,33.5579,1
2021-04-29T07:26:18Z,4.221,1,16.3661,1,68.049,4,33.5541,1
2021-04-29T07:30:18Z,4.078,1,16.6059,1,68.049,4,33.5531,1
2021-04-29T07:34:18Z,4.108,1,16.5674,1,68.049,4,33.5482,1
2021-04-29T07:38:18Z,4.098,1,16.6183,1,68.049,4,33.5486,1
2021-04-29T07:42:18Z,4.054,1,16.563,1,68.049,4,33.5493,1
2021-04-29T07:46:18Z,4.025,1,16.5791,1,68.049,4,33.5474,1
2021-04-29T07:50:18Z,4.011,1,16.4055,1,68.049,4,33.5529,1
2021-04-29T07:54:18Z,4.004,1,16.4174,1,68.049,4,33.5461,1
2021-04-29T07:58:18Z,3.994,1,16.5456,1,68.049,4,33.5451,1
2021-04-29T08:02:18Z,3.923,1,16.5628,1,68.049,4,33.5491,1
2021-04-29T08:06:18Z,3.875,1,16.5445,1,68.049,4,33.5452,1
2021-04-29T08:10:18Z,3.813,1,16.2795,1,68.049,4,33.5497,1
2021-04-29T08:14:18Z,3.892,1,16.3272,1,68.049,4,33.5553,1
2021-04-29T08:18:18Z,3.774,1,16.454,1,68.049,4,33.5484,1
2021-04-29T08:22:18Z,3.688,1,16.4014,1,68.049,4,33.547,1
2021-04-29T08:26:18Z,3.689,1,16.2283,1,68.049,4,33.5501,1
2021-04-29T08:30:18Z,3.683,1,16.1492,1,68.049,4,33.5501,1
2021-04-29T08:34:18Z,3.663,1,16.1644,1,68.049,4,33.5497,1
2021-04-29T08:38:18Z,3.582,1,16.1338,1,68.049,4,33.5497,1
2021-04-29T08:42:18Z,3.644,1,16.145,1,68.049,4,33.5512,1
2021-04-29T08:46:18Z,3.554,1,16.42,1,68.049,4,33.5428,1
2021-04-29T08:50:18Z,3.509,1,16.2453,1,68.049,4,33.5498,1
2021-04-29T08:54:18Z,3.473,1,16.0428,1,68.049,4,33.5518,1
2021-04-29T08:58:18Z,3.416,1,16.5166,1,68.049,4,33.5505,1
2021-04-29T09:02:18Z,3.393,1,16.1129,1,68.049,4,33.5451,1
2021-04-29T09:06:18Z,3.391,1,16.1652,1,68.049,4,33.5485,1
2021-04-29T09:10:18Z,3.334,1,16.0801,1,68.049,4,33.5534,1
2021-04-29T09:14:18Z,3.33,1,15.9561,1,68.049,4,33.5499,1
2021-04-29T09:18:18Z,3.252,1,15.8799,1,68.049,4,33.555,1
2021-04-29T09:22:18Z,3.22,1,15.7649,1,68.049,4,33.5535,1
2021-04-29T09:26:18Z,3.229,1,15.835,1,68.049,4,33.5532,1
2021-04-29T09:30:18Z,3.156,1,16.1739,1,68.049,4,33.5527,1
2021-04-29T09:34:18Z,3.093,1,16.1042,1,68.049,4,33.5514,1
2021-04-29T09:38:18Z,3.097,1,16.0058,1,68.049,4,33.555,1
2021-04-29T09:42:18Z,3.093,1,15.9616,1,68.049,4,33.5538,1
2021-04-29T09:46:18Z,2.975,1,15.9339,1,68.049,4,33.5553,1
2021-04-29T09:50:18Z,2.979,1,15.9466,1,68.049,4,33.5604,1
2021-04-29T09:54:18Z,2.947,1,15.633,1,68.049,4,33.5561,1
2021-04-29T09:58:18Z,2.955,1,15.3505,1,68.049,4,33.5681,1
2021-04-29T10:02:18Z,2.819,1,15.7603,1,68.049,4,33.5549,1
2021-04-29T10:06:18Z,2.885,1,15.4941,1,68.049,4,33.558,1
2021-04-29T10:10:18Z,2.824,1,15.3624,1,68.049,4,33.5579,1
2021-04-29T10:14:18Z,2.825,1,15.3643,1,68.049,4,33.5695,1
2021-04-29T10:18:18Z,2.745,1,15.9007,1,68.049,4,33.5533,1
2021-04-29T10:22:18Z,2.742,1,15.4561,1,68.049,4,33.5537,1
2021-04-29T10:26:18Z,2.652,1,15.5042,1,68.049,4,33.5539,1
2021-04-29T10:30:18Z,2.633,1,15.7084,1,68.049,4,33.5585,1
2021-04-29T10:34:18Z,2.748,1,15.5227,1,68.049,4,33.5455,1
2021-04-29T10:38:18Z,2.629,1,15.3727,1,68.049,4,33.5598,1
2021-04-29T10:42:18Z,2.578,1,15.6461,1,68.049,4,33.5565,1
2021-04-29T10:46:18Z,2.602,1,15.8553,1,68.049,4,33.557,1
2021-04-29T10:50:18Z,2.549,1,15.836,1,68.049,4,33.5538,1
2021-04-29T10:54:18Z,2.336,1,15.9309,1,68.049,4,33.5579,1
2021-04-29T10:58:18Z,2.506,1,15.9828,1,68.049,4,33.5512,1
2021-04-29T11:02:18Z,2.494,1,16.0385,1,68.049,4,33.5534,1
2021-04-29T11:06:18Z,2.468,1,16.046,1,68.049,4,33.5529,1
2021-04-29T11:10:18Z,2.399,1,16.2152,1,68.049,4,33.5471,1
2021-04-29T11:14:18Z,2.443,1,16.2575,1,68.049,4,33.5503,1
2021-04-29T11:18:18Z,2.366,1,16.1237,1,68.049,4,33.5493,1
2021-04-29T11:22:18Z,2.329,1,16.039,1,68.049,4,33.5477,1
2021-04-29T11:26:18Z,2.332,1,15.9921,1,68.049,4,33.5538,1
2021-04-29T11:30:18Z,2.297,1,15.9437,1,68.049,4,33.5526,1
2021-04-29T11:34:18Z,2.358,1,15.9221,1,68.049,4,33.5532,1
2021-04-29T11:38:18Z,2.262,1,15.9207,1,68.049,4,33.5558,1
2021-04-29T11:42:18Z,2.287,1,15.8881,1,68.049,4,33.5522,1
2021-04-29T11:46:18Z,2.313,1,15.5633,1,68.049,4,33.5587,1
2021-04-29T11:50:18Z,2.273,1,15.9338,1,68.049,4,33.5536,1
2021-04-29T11:54:18Z,2.271,1,15.8016,1,68.049,4,33.5524,1
2021-04-29T11:58:18Z,2.199,1,15.6724,1,68.049,4,33.5497,1
2021-04-29T12:02:18Z,2.284,1,15.7964,1,68.049,4,33.5574,1
2021-04-29T12:06:18Z,2.179,1,15.7519,1,68.049,4,33.5557,1
2021-04-29T12:10:18Z,2.199,1,15.6914,1,68.049,4,33.5589,1
2021-04-29T12:14:18Z,2.187,1,15.7898,1,68.049,4,33.5544,1
2021-04-29T12:18:18Z,2.093,1,15.757,1,68.049,4,33.5564,1
2021-04-29T12:22:18Z,2.195,1,15.8045,1,68.049,4,33.5549,1
2021-04-29T12:26:18Z,2.221,1,15.7896,1,68.049,4,33.5513,1
2021-04-29T12:30:18Z,2.064,1,15.8983,1,68.049,4,33.5518,1
2021-04-29T12:34:18Z,2.247,1,15.8452,1,68.049,4,33.5598,1
2021-04-29T12:38:18Z,2.229,1,15.9016,1,68.049,4,33.5493,1
2021-04-29T12:42:18Z,2.236,1,15.8165,1,68.049,4,33.5487,1
2021-04-29T12:46:18Z,2.187,1,15.8248,1,68.049,4,33.5528,1
2021-04-29T12:50:18Z,2.168,1,15.8243,1,68.049,4,33.552,1
2021-04-29T12:54:18Z,2.168,1,15.8451,1,68.049,4,33.5492,1
2021-04-29T12:58:18Z,2.256,1,15.8816,1,68.049,4,33.5488,1
2021-04-29T13:02:18Z,2.099,1,15.8786,1,68.049,4,33.5498,1
2021-04-29T13:06:18Z,2.139,1,15.911,1,68.049,4,33.5529,1
2021-04-29T13:10:18Z,2.124,1,15.9195,1,68.049,4,33.5537,1
2021-04-29T13:14:18Z,2.089,1,15.9085,1,68.049,4,33.551,1
2021-04-29T13:18:18Z,2.166,1,15.9125,1,68.049,4,33.5552,1
2021-04-29T13:22:18Z,2.209,1,15.8968,1,68.049,4,33.553,1
2021-04-29T13:26:18Z,2.278,1,15.9138,1,68.049,4,33.5558,1
2021-04-29T13:30:18Z,2.212,1,15.9216,1,68.049,4,33.5542,1
2021-04-29T13:34:18Z,2.208,1,15.9,1,68.049,4,33.5563,1
2021-04-29T13:38:18Z,2.267,1,15.8935,1,68.049,4,33.5511,1
2021-04-29T13:42:18Z,2.31,1,15.8917,1,68.049,4,33.5505,1
2021-04-29T13:46:18Z,2.224,1,15.8724,1,68.049,4,33.5494,1
2021-04-29T13:50:18Z,2.266,1,15.7966,1,68.049,4,33.5525,1
2021-04-29T13:54:18Z,2.311,1,15.8109,1,68.049,4,33.5502,1
2021-04-29T13:58:18Z,2.311,1,15.7635,1,68.049,4,33.5497,1
2021-04-29T14:02:18Z,2.336,1,15.757,1,68.049,4,33.5476,1
2021-04-29T14:06:18Z,2.443,1,15.6816,1,68.049,4,33.5517,1
2021-04-29T14:10:18Z,2.379,1,15.6871,1,68.049,4,33.5498,1
2021-04-29T14:14:18Z,2.297,1,15.6563,1,68.049,4,33.5412,1
2021-04-29T14:18:18Z,2.45,1,15.5913,1,68.049,4,33.539,1
2021-04-29T14:22:18Z,2.421,1,15.6666,1,68.049,4,33.5358,1
2021-04-29T14:26:18Z,2.302,1,15.5722,1,68.049,4,33.5154,1
2021-04-29T14:30:18Z,2.441,1,15.5699,1,68.049,4,33.5008,1
2021-04-29T14:34:18Z,2.472,1,15.5723,1,68.049,4,33.5213,1
2021-04-29T14:38:18Z,2.532,1,15.5818,1,68.049,4,33.5192,1
2021-04-29T14:42:18Z,2.412,1,15.5785,1,68.049,4,33.538,1
2021-04-29T14:46:18Z,2.474,1,15.6685,1,68.049,4,33.5522,1
2021-04-29T14:50:18Z,2.529,1,15.6728,1,68.049,4,33.5523,1
2021-04-29T14:54:18Z,2.672,1,15.6471,1,68.049,4,33.5531,1
2021-04-29T14:58:18Z,2.544,1,15.652,1,68.049,4,33.5522,1
2021-04-29T15:02:18Z,2.645,1,15.6522,1,68.049,4,33.5526,1
2021-04-29T15:06:18Z,2.625,1,15.593,1,68.049,4,33.553,1
2021-04-29T15:10:18Z,2.642,1,15.5879,1,68.049,4,33.5548,1
2021-04-29T15:14:18Z,2.658,1,15.5925,1,68.049,4,33.5509,1
2021-04-29T15:18:18Z,2.719,1,15.6494,1,68.049,4,33.556,1
2021-04-29T15:22:18Z,2.781,1,15.584,1,68.049,4,33.5477,1
2021-04-29T15:26:18Z,2.806,1,15.5842,1,68.049,4,33.5536,1
2021-04-29T15:30:18Z,2.7,1,15.6078,1,68.049,4,33.5537,1
2021-04-29T15:34:18Z,2.928,1,15.5653,1,68.049,4,33.5505,1
2021-04-29T15:38:18Z,2.817,1,15.5829,1,68.049,4,33.5538,1
2021-04-29T15:42:18Z,2.914,1,15.6087,1,68.049,4,33.5534,1
2021-04-29T15:46:18Z,2.887,1,15.5948,1,68.049,4,33.5412,1
2021-04-29T15:50:18Z,2.97,1,15.5764,1,68.049,4,33.5392,1
2021-04-29T15:54:18Z,3.074,1,15.4409,1,68.049,4,33.5447,1
2021-04-29T15:58:18Z,2.895,1,15.2877,1,68.049,4,33.5567,1
2021-04-29T16:02:18Z,3.091,1,15.1864,1,68.049,4,33.5533,1
2021-04-29T16:06:18Z,3.033,1,15.257,1,68.049,4,33.5592,1
2021-04-29T16:10:18Z,2.989,1,15.2314,1,68.049,4,33.5533,1
2021-04-29T16:14:18Z,3.106,1,15.3,1,68.049,4,33.5533,1
2021-04-29T16:18:18Z,3.06,1,15.3323,1,68.049,4,33.5567,1
2021-04-29T16:22:18Z,3.123,1,15.238,1,68.049,4,33.5515,1
2021-04-29T16:26:18Z,3.083,1,15.23,1,68.049,4,33.5534,1
2021-04-29T16:30:18Z,3.164,1,15.2495,1,68.049,4,33.5521,1
2021-04-29T16:34:18Z,3.131,1,15.2552,1,68.049,4,33.5531,1
2021-04-29T16:38:18Z,3.214,1,15.3094,1,68.049,4,33.5566,1
2021-04-29T16:42:18Z,3.187,1,15.1174,1,68.049,4,33.5573,1
2021-04-29T16:46:18Z,3.266,1,15.017,1,68.049,4,33.5566,1
2021-04-29T16:50:18Z,3.297,1,14.6698,1,68.049,4,33.5682,1
2021-04-29T16:54:18Z,3.26,1,13.7246,1,68.049,4,33.5449,1
2021-04-29T16:58:18Z,3.195,1,13.5735,1,68.049,4,33.5788,1
2021-04-29T17:02:18Z,3.268,1,13.5932,1,68.049,4,33.5717,1
2021-04-29T17:06:18Z,3.317,1,13.5224,1,68.049,4,33.5869,1
2021-04-29T17:10:18Z,3.342,1,13.0805,1,68.049,4,33.5585,1
2021-04-29T17:14:18Z,3.32,1,13.2563,1,68.049,4,33.5775,1
2021-04-29T17:18:18Z,3.347,1,12.8423,1,68.049,4,33.6165,1
2021-04-29T17:22:18Z,3.391,1,12.7545,1,68.049,4,33.5932,1
2021-04-29T17:26:18Z,3.43,1,12.6392,1,68.049,4,33.5968,1
2021-04-29T17:30:18Z,3.489,1,12.5189,1,68.049,4,33.5882,1
2021-04-29T17:34:18Z,3.481,1,12.5462,1,68.049,4,33.5858,1
2021-04-29T17:38:18Z,3.437,1,12.4134,1,68.049,4,33.5916,1
2021-04-29T17:42:18Z,3.549,1,12.4202,1,68.049,4,33.5846,1
2021-04-29T17:46:18Z,3.507,1,12.3561,1,68.049,4,33.5833,1
2021-04-29T17:50:18Z,3.439,1,12.372,1,68.049,4,33.595,1
2021-04-29T17:54:18Z,3.6,1,12.5405,1,68.049,4,33.5766,1
2021-04-29T17:58:18Z,3.568,1,12.3496,1,68.049,4,33.577,1
2021-04-29T18:02:18Z,3.568,1,12.188,1,68.049,4,33.5712,1
2021-04-29T18:06:18Z,3.571,1,12.014,1,68.049,4,33.5807,1
2021-04-29T18:10:18Z,3.708,1,12.0462,1,68.049,4,33.5781,1
2021-04-29T18:14:18Z,3.59,1,11.9421,1,68.049,4,33.5841,1
2021-04-29T18:18:18Z,3.596,1,12.0159,1,68.049,4,33.5824,1
2021-04-29T18:22:18Z,3.535,1,11.9837,1,68.049,4,33.5789,1
2021-04-29T18:26:18Z,3.646,1,11.9325,1,68.049,4,33.5858,1
2021-04-29T18:30:18Z,3.578,1,11.839,1,68.049,4,33.5849,1
2021-04-29T18:34:18Z,3.692,1,11.8575,1,68.049,4,33.5883,1
2021-04-29T18:38:18Z,3.699,1,11.8711,1,68.049,4,33.5874,1
2021-04-29T18:42:18Z,3.612,1,11.8675,1,68.049,4,33.5906,1
2021-04-29T18:46:18Z,3.734,1,11.8297,1,68.049,4,33.5879,1
2021-04-29T18:50:18Z,3.649,1,12.1202,1,68.049,4,33.5956,1
2021-04-29T18:54:18Z,3.656,1,11.9338,1,68.049,4,33.5899,1
2021-04-29T18:58:18Z,3.605,1,11.964,1,68.049,4,33.5867,1
2021-04-29T19:02:18Z,3.606,1,12.0078,1,68.049,4,33.584,1
2021-04-29T19:06:18Z,3.558,1,11.846,1,68.049,4,33.5838,1
2021-04-29T19:10:18Z,3.575,1,11.8492,1,68.049,4,33.5782,1
2021-04-29T19:14:18Z,3.719,1,11.8251,1,68.049,4,33.5779,1
2021-04-29T19:18:18Z,3.741,1,13.0693,1,68.049,4,33.5738,1
2021-04-29T19:22:18Z,3.698,1,11.9642,1,68.049,4,33.5744,1
2021-04-29T19:26:18Z,3.626,1,12.0784,1,68.049,4,33.5843,1
2021-04-29T19:30:18Z,3.633,1,13.8201,1,68.049,4,33.5869,1
2021-04-29T19:34:18Z,3.652,1,14.9568,1,68.049,4,33.4427,1
2021-04-29T19:38:18Z,3.64,1,12.1401,3,68.049,4,33.5896,1
2021-04-29T19:42:18Z,3.681,1,14.4775,1,68.049,4,33.5405,1
2021-04-29T19:46:18Z,3.595,1,15.9857,1,68.049,4,33.5669,1
2021-04-29T19:50:18Z,3.643,1,16.0825,1,68.049,4,33.5461,1
2021-04-29T19:54:18Z,3.68,1,15.5646,1,68.049,4,33.5538,1
2021-04-29T19:58:18Z,3.633,1,15.5972,1,68.049,4,33.5554,1
2021-04-29T20:02:18Z,3.684,1,15.5552,1,68.049,4,33.5534,1
2021-04-29T20:06:18Z,3.58,1,14.8509,1,68.049,4,33.575,1
2021-04-29T20:10:18Z,3.537,1,15.1433,1,68.049,4,33.5695,1
2021-04-29T20:14:18Z,3.523,1,15.753,1,68.049,4,33.5397,1
2021-04-29T20:18:18Z,3.495,1,15.9203,1,68.049,4,33.5439,1
2021-04-29T20:22:18Z,3.545,1,16.0007,1,68.049,4,33.5444,1
2021-04-29T20:26:18Z,3.466,1,15.958,1,68.049,4,33.541,1
2021-04-29T20:30:18Z,3.485,1,15.8185,1,68.049,4,33.5424,1
2021-04-29T20:34:18Z,3.497,1,15.7901,1,68.049,4,33.5452,1
2021-04-29T20:38:18Z,3.576,1,15.7598,1,68.049,4,33.5457,1
2021-04-29T20:42:18Z,3.494,1,15.768,1,68.049,4,33.546,1
2021-04-29T20:46:18Z,3.469,1,15.7876,1,68.049,4,33.5478,1
2021-04-29T20:50:18Z,3.496,1,15.7902,1,68.049,4,33.5469,1
2021-04-29T20:54:18Z,3.523,1,15.8586,1,68.049,4,33.5425,1
2021-04-29T20:58:18Z,3.536,1,15.8482,1,68.049,4,33.5483,1
2021-04-29T21:02:18Z,3.482,1,15.7936,1,68.049,4,33.5501,1
2021-04-29T21:06:18Z,3.423,1,15.7928,1,68.049,4,33.5477,1
2021-04-29T21:10:18Z,3.524,1,15.7711,1,68.049,4,33.5394,1
2021-04-29T21:14:18Z,3.513,1,15.7321,1,68.049,4,33.5389,1
2021-04-29T21:18:18Z,3.431,1,15.6526,1,68.049,4,33.5402,1
2021-04-29T21:22:18Z,3.472,1,15.81,1,68.049,4,33.5482,1
2021-04-29T21:26:18Z,3.336,1,15.8515,1,68.049,4,33.5292,1
2021-04-29T21:30:18Z,3.435,1,15.7857,1,68.049,4,33.5377,1
2021-04-29T21:34:18Z,3.348,1,15.9135,1,68.049,4,33.531,1
2021-04-29T21:38:18Z,3.442,1,15.7886,1,68.049,4,33.5308,1
2021-04-29T21:42:18Z,3.29,1,15.7744,1,68.049,4,33.5343,1
2021-04-29T21:46:18Z,3.329,1,15.8558,1,68.049,4,33.5323,1
2021-04-29T21:50:18Z,3.317,1,15.6997,1,68.049,4,33.532,1
2021-04-29T21:54:18Z,3.302,1,15.7845,1,68.049,4,33.5361,1
2021-04-29T21:58:18Z,3.333,1,15.7845,1,68.049,4,33.5333,1
2021-04-29T22:02:18Z,3.138,1,15.6841,1,68.049,4,33.5362,1
2021-04-29T22:06:18Z,3.251,1,15.7455,1,68.049,4,33.5342,1
2021-04-29T22:10:18Z,3.264,1,16.129,1,68.049,4,33.5334,1
2021-04-29T22:14:18Z,3.307,1,15.8514,1,68.049,4,33.5285,1
2021-04-29T22:18:18Z,3.202,1,15.7984,1,68.049,4,33.5384,1
2021-04-29T22:22:18Z,3.2,1,15.9611,1,68.049,4,33.533,1
2021-04-29T22:26:18Z,3.098,1,15.8874,1,68.049,4,33.5519,1
2021-04-29T22:30:18Z,3.268,1,16.1851,1,68.049,4,33.532,1
2021-04-29T22:34:18Z,3.239,1,16.1448,1,68.049,4,33.5455,1
2021-04-29T22:38:18Z,3.248,1,16.2447,1,68.049,4,33.5476,1
2021-04-29T22:42:18Z,3.185,1,16.3243,1,68.049,4,33.5284,1
2021-04-29T22:46:18Z,3.145,1,16.6175,1,68.049,4,33.5477,1
2021-04-29T22:50:18Z,3.149,1,16.8064,1,68.049,4,33.5371,1
2021-04-29T22:54:18Z,3.021,1,16.9881,1,68.049,4,33.5424,1
2021-04-29T22:58:18Z,3.074,1,16.6156,1,68.049,4,33.5352,1
2021-04-29T23:02:18Z,3.18,1,16.9653,1,68.049,4,33.5442,1
2021-04-29T23:06:18Z,3.06,1,17.2505,1,68.049,4,33.5416,1
2021-04-29T23:10:18Z,3.167,1,16.9752,1,68.049,4,33.5379,1
2021-04-29T23:14:18Z,3.138,1,17.1037,1,68.049,4,33.545,1
2021-04-29T23:18:18Z,3.114,1,17.1314,1,68.049,4,33.5449,1
2021-04-29T23:22:18Z,3.122,1,17.3737,1,68.049,4,33.5356,1
2021-04-29T23:26:18Z,3.164,1,17.4164,1,68.049,4,33.5508,1
2021-04-29T23:30:18Z,3.154,1,17.3501,1,68.049,4,33.5507,1
2021-04-29T23:34:18Z,3.071,1,17.3824,1,68.049,4,33.5424,1
2021-04-29T23:38:18Z,3.11,1,17.3168,1,68.049,4,33.5434,1
2021-04-29T23:42:18Z,3.121,1,17.2898,1,68.049,4,33.5452,1
2021-04-29T23:46:18Z,3.172,1,17.2922,1,68.049,4,33.5385,1
2021-04-29T23:50:18Z,3.147,1,17.2444,1,68.049,4,33.5405,1
2021-04-29T23:54:18Z,3.099,1,17.1998,1,68.049,4,33.5398,1
2021-04-29T23:58:18Z,3.036,1,17.2439,1,68.049,4,33.5404,1
2021-04-30T00:02:18Z,3.023,1,17.2464,1,68.049,4,33.5402,1
2021-04-30T00:06:18Z,3.073,1,17.1979,1,68.049,4,33.5415,1
2021-04-30T00:10:18Z,3.007,1,17.1947,1,68.049,4,33.533,1
2021-04-30T00:14:18Z,3.125,1,16.9429,1,68.049,4,33.5547,1
2021-04-30T00:18:18Z,3.08,1,17.1863,1,68.049,4,33.5439,1
2021-04-30T00:22:18Z,3.123,1,17.0065,1,68.049,4,33.539,1
2021-04-30T00:26:18Z,3.116,1,17.0952,1,68.049,4,33.547,1
2021-04-30T00:30:18Z,2.969,1,17.1308,1,68.049,4,33.5482,1
2021-04-30T00:34:18Z,3.102,1,16.6855,1,68.049,4,33.5543,1
2021-04-30T00:38:18Z,3.115,1,16.5392,1,68.049,4,33.553,1
2021-04-30T00:42:18Z,3.113,1,16.4522,1,68.049,4,33.5439,1
2021-04-30T00:46:18Z,3.057,1,16.0494,1,68.049,4,33.5479,1
2021-04-30T00:50:18Z,3.239,1,16.1713,1,68.049,4,33.5411,1
2021-04-30T00:54:18Z,3.187,1,16.1088,1,68.049,4,33.543,1
2021-04-30T00:58:18Z,3.106,1,15.8498,1,68.049,4,33.5452,1
