UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2020-08-22T16:05:08.1640+00:00,1402855,148,494,-25,115,-12,34,-96,34,278,N/A,N/A
2020-08-22T16:05:08.3650+00:00,1403056,136,467,-38,105,8,28,-87,43,277,N/A,N/A
2020-08-22T16:05:08.5640+00:00,1403255,150,474,-73,128,-22,81,-100,60,286,N/A,N/A
2020-08-22T16:05:08.7650+00:00,1403456,177,483,-103,102,-23,74,-90,70,306,N/A,N/A
2020-08-22T16:05:08.9650+00:00,1403656,154,476,-112,85,-6,33,-91,77,315,N/A,N/A
2020-08-22T16:05:09.1640+00:00,1403855,159,471,-107,82,4,61,-87,73,317,N/A,N/A
2020-08-22T16:05:09.3650+00:00,1404056,174,460,-146,11,-2,91,-97,87,321,N/A,N/A
2020-08-22T16:05:09.5640+00:00,1404255,192,477,-144,-123,79,19,-98,78,308,N/A,N/A
2020-08-22T16:05:09.8150+00:00,1404506,203,464,-62,-114,91,-99,-100,62,296,N/A,N/A
2020-08-22T16:05:10.0150+00:00,1404706,106,499,1,-51,43,-49,-96,54,286,N/A,N/A
2020-08-22T16:05:10.2150+00:00,1404906,131,460,-12,44,16,52,-93,61,287,N/A,N/A
2020-08-22T16:05:10.4150+00:00,1405106,167,451,-61,165,-53,64,-96,70,296,N/A,N/A
2020-08-22T16:05:10.5720+00:00,1405263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285518,-11726121
2020-08-22T16:05:10.6140+00:00,1405305,175,467,-140,84,-34,34,-82,70,310,N/A,N/A
2020-08-22T16:05:10.8150+00:00,1405506,191,477,-111,-82,51,22,-95,63,303,N/A,N/A
2020-08-22T16:05:11.0640+00:00,1405755,177,484,-2,-13,96,-31,-106,64,292,N/A,N/A
2020-08-22T16:05:11.2650+00:00,1405956,140,476,-53,128,-1,32,-100,68,290,N/A,N/A
2020-08-22T16:05:11.4650+00:00,1406156,170,482,-130,79,-21,62,-95,67,307,N/A,N/A
2020-08-22T16:05:11.6640+00:00,1406355,180,477,-56,-38,63,26,-99,79,297,N/A,N/A
2020-08-22T16:05:11.8650+00:00,1406556,252,428,-175,58,17,-12,-107,65,295,N/A,N/A
2020-08-22T16:05:12.0640+00:00,1406755,182,456,-160,80,-18,-2,-113,79,307,N/A,N/A
2020-08-22T16:05:12.2650+00:00,1406956,166,481,-94,-47,55,15,-104,68,300,N/A,N/A
2020-08-22T16:05:12.4650+00:00,1407156,179,483,-56,-70,57,-23,-103,67,293,N/A,N/A
2020-08-22T16:05:12.6640+00:00,1407355,160,479,-74,-54,44,-52,-96,62,288,N/A,N/A
2020-08-22T16:05:12.8650+00:00,1407556,138,476,-21,-123,73,-12,-105,47,275,N/A,N/A
2020-08-22T16:05:13.0640+00:00,1407755,139,492,44,-134,146,-12,-101,41,257,N/A,N/A
2020-08-22T16:05:13.2650+00:00,1407956,129,499,44,-14,67,-5,-107,31,243,N/A,N/A
2020-08-22T16:05:13.4650+00:00,1408156,156,504,47,199,-44,73,-107,37,251,N/A,N/A
2020-08-22T16:05:13.6650+00:00,1408356,149,495,-37,258,-81,51,-100,52,294,N/A,N/A
2020-08-22T16:05:13.8650+00:00,1408556,145,458,-88,164,-42,41,-105,71,293,N/A,N/A
2020-08-22T16:05:14.0650+00:00,1408756,163,440,-106,62,28,40,-114,72,300,N/A,N/A
2020-08-22T16:05:14.2640+00:00,1408955,182,458,-105,40,22,31,-106,78,306,N/A,N/A
2020-08-22T16:05:14.4650+00:00,1409156,112,452,-106,-63,16,-5,-106,72,308,N/A,N/A
2020-08-22T16:05:14.6650+00:00,1409356,197,483,-136,-203,78,-40,-110,62,298,N/A,N/A
2020-08-22T16:05:14.9150+00:00,1409606,71,472,116,-309,186,-113,-117,41,267,N/A,N/A
2020-08-22T16:05:15.1150+00:00,1409806,69,502,183,-171,104,-49,-103,27,237,N/A,N/A
2020-08-22T16:05:15.3150+00:00,1410006,63,507,39,54,31,105,-116,20,218,N/A,N/A
2020-08-22T16:05:15.5640+00:00,1410255,150,485,57,262,-103,113,-120,30,246,N/A,N/A
2020-08-22T16:05:15.5760+00:00,1410267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285518,-11726121
2020-08-22T16:05:15.8140+00:00,1410505,61,532,-44,206,-166,57,-112,60,282,N/A,N/A
2020-08-22T16:05:16.0140+00:00,1410705,139,513,-55,72,28,138,-119,61,287,N/A,N/A
2020-08-22T16:05:16.2640+00:00,1410955,229,427,-245,189,-54,122,-123,93,305,N/A,N/A
2020-08-22T16:05:16.5150+00:00,1411206,156,437,-200,91,11,19,-125,99,319,N/A,N/A
2020-08-22T16:05:16.7150+00:00,1411406,171,441,-179,-15,25,-8,-128,100,314,N/A,N/A
2020-08-22T16:05:16.9150+00:00,1411606,211,433,-167,-52,102,-43,-117,103,317,N/A,N/A
2020-08-22T16:05:17.1150+00:00,1411806,184,453,-105,65,-3,-32,-126,92,314,N/A,N/A
2020-08-22T16:05:17.3140+00:00,1412005,199,446,-211,-44,-25,-10,-123,93,315,N/A,N/A
2020-08-22T16:05:17.5150+00:00,1412206,185,440,-97,-267,145,-94,-119,77,303,N/A,N/A
2020-08-22T16:05:17.7640+00:00,1412455,188,478,1,-139,95,-119,-119,47,265,N/A,N/A
2020-08-22T16:05:17.9650+00:00,1412656,93,491,49,-28,26,18,-115,39,267,N/A,N/A
2020-08-22T16:05:18.1640+00:00,1412855,145,488,22,-14,27,66,-117,45,255,N/A,N/A
2020-08-22T16:05:18.3650+00:00,1413056,164,496,28,55,4,-2,-117,43,259,N/A,N/A
2020-08-22T16:05:18.5650+00:00,1413256,127,489,5,168,-43,16,-119,51,259,N/A,N/A
2020-08-22T16:05:18.7640+00:00,1413455,137,475,-96,101,-104,72,-109,57,273,N/A,N/A
2020-08-22T16:05:18.9650+00:00,1413656,154,472,-106,29,7,54,-122,56,296,N/A,N/A
2020-08-22T16:05:19.1640+00:00,1413855,167,490,-57,-92,41,11,-117,61,279,N/A,N/A
2020-08-22T16:05:19.3650+00:00,1414056,74,516,158,0,61,63,-116,54,272,N/A,N/A
2020-08-22T16:05:19.5650+00:00,1414256,133,502,12,91,-148,95,-119,61,271,N/A,N/A
2020-08-22T16:05:19.8150+00:00,1414506,175,478,-197,61,-24,11,-120,58,284,N/A,N/A
2020-08-22T16:05:20.0640+00:00,1414755,152,459,-85,52,-16,36,-126,64,290,N/A,N/A
2020-08-22T16:05:20.2650+00:00,1414956,170,483,-49,61,-65,52,-119,79,293,N/A,N/A
2020-08-22T16:05:20.4650+00:00,1415156,179,476,-76,2,25,1,-116,70,298,N/A,N/A
2020-08-22T16:05:20.5770+00:00,1415268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:05:20.6640+00:00,1415355,165,469,-75,68,19,4,-120,76,300,N/A,N/A
2020-08-22T16:05:20.8650+00:00,1415556,164,458,-125,131,-87,65,-112,78,310,N/A,N/A
2020-08-22T16:05:21.0640+00:00,1415755,204,447,-185,52,-9,64,-116,92,312,N/A,N/A
2020-08-22T16:05:21.2640+00:00,1415955,205,451,-147,-28,11,8,-110,100,318,N/A,N/A
2020-08-22T16:05:21.4650+00:00,1416156,200,449,-157,-106,24,-28,-111,81,313,N/A,N/A
2020-08-22T16:05:21.6640+00:00,1416355,188,461,-48,-254,90,-51,-115,67,299,N/A,N/A
2020-08-22T16:05:21.9150+00:00,1416606,126,480,208,-129,61,-73,-110,50,260,N/A,N/A
2020-08-22T16:05:22.1140+00:00,1416805,135,490,120,64,-13,15,-114,44,274,N/A,N/A
2020-08-22T16:05:22.3150+00:00,1417006,140,492,-3,137,-71,39,-111,51,275,N/A,N/A
2020-08-22T16:05:22.5150+00:00,1417206,124,482,-29,69,-9,21,-106,58,284,N/A,N/A
2020-08-22T16:05:22.7150+00:00,1417406,151,464,-70,6,11,33,-107,61,287,N/A,N/A
2020-08-22T16:05:22.9150+00:00,1417606,155,470,-40,48,23,42,-109,57,285,N/A,N/A
2020-08-22T16:05:23.1140+00:00,1417805,148,490,-63,128,-30,79,-109,69,293,N/A,N/A
2020-08-22T16:05:23.3150+00:00,1418006,169,492,-108,101,-39,89,-109,81,303,N/A,N/A
2020-08-22T16:05:23.5150+00:00,1418206,199,487,-139,65,-13,71,-112,84,308,N/A,N/A
2020-08-22T16:05:23.7140+00:00,1418405,215,477,-162,50,-49,44,-117,89,311,N/A,N/A
2020-08-22T16:05:23.9150+00:00,1418606,125,486,-106,15,16,2,-110,90,304,N/A,N/A
2020-08-22T16:05:24.1140+00:00,1418805,215,448,-170,55,-53,9,-112,98,318,N/A,N/A
2020-08-22T16:05:24.3140+00:00,1419005,197,428,-204,-84,11,-6,-96,96,318,N/A,N/A
2020-08-22T16:05:24.5640+00:00,1419255,240,426,-95,-136,116,-54,-104,80,304,N/A,N/A
2020-08-22T16:05:24.7650+00:00,1419456,152,486,-23,-28,23,-15,-99,63,287,N/A,N/A
2020-08-22T16:05:24.9650+00:00,1419656,146,479,-72,37,-14,54,-98,62,296,N/A,N/A
2020-08-22T16:05:25.1650+00:00,1419856,172,493,-61,-54,30,35,-108,58,290,N/A,N/A
2020-08-22T16:05:25.3650+00:00,1420056,157,503,-45,-46,61,4,-105,55,281,N/A,N/A
2020-08-22T16:05:25.5640+00:00,1420255,148,507,-18,4,3,36,-100,50,278,N/A,N/A
2020-08-22T16:05:25.5790+00:00,1420270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:05:25.7650+00:00,1420456,168,476,-60,-131,-4,0,-111,43,275,N/A,N/A
2020-08-22T16:05:26.0140+00:00,1420705,-51,531,223,-158,167,-83,-100,24,248,N/A,N/A
2020-08-22T16:05:26.2650+00:00,1420956,99,496,132,125,-12,101,-110,26,244,N/A,N/A
2020-08-22T16:05:26.5150+00:00,1421206,270,476,92,199,-290,33,-111,41,265,N/A,N/A
2020-08-22T16:05:26.7640+00:00,1421455,170,430,-106,142,-1,20,-108,66,298,N/A,N/A
2020-08-22T16:05:27.0150+00:00,1421706,179,442,-143,220,-83,134,-112,90,310,N/A,N/A
2020-08-22T16:05:27.2140+00:00,1421905,212,438,-213,101,-79,81,-100,94,324,N/A,N/A
2020-08-22T16:05:27.4150+00:00,1422106,223,418,-173,6,8,-22,-107,97,331,N/A,N/A
2020-08-22T16:05:27.6150+00:00,1422306,182,450,-121,25,-15,-77,-96,102,328,N/A,N/A
2020-08-22T16:05:27.8150+00:00,1422506,148,450,-120,-63,60,-37,-102,86,318,N/A,N/A
2020-08-22T16:05:28.0150+00:00,1422706,188,428,-164,-94,60,27,-97,89,321,N/A,N/A
2020-08-22T16:05:28.2150+00:00,1422906,197,454,-124,-113,53,0,-103,75,309,N/A,N/A
2020-08-22T16:05:28.4150+00:00,1423106,115,484,-16,-139,56,-56,-99,63,297,N/A,N/A
2020-08-22T16:05:28.6150+00:00,1423306,126,531,-25,-59,25,-3,-88,52,280,N/A,N/A
2020-08-22T16:05:28.8140+00:00,1423505,162,513,-14,12,-14,39,-85,43,277,N/A,N/A
2020-08-22T16:05:29.0150+00:00,1423706,132,491,124,-57,27,-24,-91,49,281,N/A,N/A
2020-08-22T16:05:29.2150+00:00,1423906,235,479,-139,9,30,-32,-88,38,266,N/A,N/A
2020-08-22T16:05:29.4650+00:00,1424156,115,529,-78,158,-87,101,-92,58,290,N/A,N/A
2020-08-22T16:05:29.6640+00:00,1424355,193,490,-90,64,18,77,-103,61,299,N/A,N/A
2020-08-22T16:05:29.8650+00:00,1424556,166,469,-122,50,9,33,-94,66,300,N/A,N/A
2020-08-22T16:05:30.0650+00:00,1424756,131,478,-104,62,3,49,-100,74,296,N/A,N/A
2020-08-22T16:05:30.2640+00:00,1424955,180,515,-83,-24,32,80,-106,64,302,N/A,N/A
2020-08-22T16:05:30.4650+00:00,1425156,198,521,-47,-64,35,29,-110,64,288,N/A,N/A
2020-08-22T16:05:30.6640+00:00,1425355,189,497,-68,-14,0,-41,-110,62,288,N/A,N/A
2020-08-22T16:05:30.8650+00:00,1425556,126,482,-40,-83,45,-51,-102,50,284,N/A,N/A
2020-08-22T16:05:31.0520+00:00,1425743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:05:31.0640+00:00,1425755,141,483,-44,-44,25,5,-99,43,279,N/A,N/A
2020-08-22T16:05:31.2640+00:00,1425955,163,483,5,10,13,-5,-97,45,271,N/A,N/A
2020-08-22T16:05:31.4650+00:00,1426156,126,475,-3,57,14,-20,-105,49,277,N/A,N/A
2020-08-22T16:05:31.6650+00:00,1426356,133,471,-50,91,-5,30,-92,58,278,N/A,N/A
2020-08-22T16:05:31.8650+00:00,1426556,144,453,-68,20,32,40,-96,52,284,N/A,N/A
2020-08-22T16:05:32.0650+00:00,1426756,169,480,-62,-18,39,35,-107,51,281,N/A,N/A
2020-08-22T16:05:32.2640+00:00,1426955,195,515,-68,-65,0,19,-101,47,273,N/A,N/A
2020-08-22T16:05:32.4640+00:00,1427155,166,532,-9,-46,103,-5,-100,44,260,N/A,N/A
2020-08-22T16:05:32.6650+00:00,1427356,122,473,135,123,-55,41,-107,41,271,N/A,N/A
2020-08-22T16:05:32.9150+00:00,1427606,133,468,-26,3,-46,-44,-91,47,283,N/A,N/A
2020-08-22T16:05:33.1640+00:00,1427855,157,458,11,-95,193,-21,-92,42,270,N/A,N/A
2020-08-22T16:05:33.3650+00:00,1428056,129,489,55,-25,40,27,-103,39,253,N/A,N/A
2020-08-22T16:05:33.6150+00:00,1428306,143,513,-26,121,-93,82,-104,46,272,N/A,N/A
2020-08-22T16:05:33.8640+00:00,1428555,148,493,-57,13,24,-8,-106,54,280,N/A,N/A
2020-08-22T16:05:34.0640+00:00,1428755,113,478,19,30,44,18,-107,51,285,N/A,N/A
2020-08-22T16:05:34.2650+00:00,1428956,160,475,-62,123,-32,74,-111,51,285,N/A,N/A
2020-08-22T16:05:34.4640+00:00,1429155,193,494,-65,47,-13,49,-107,63,293,N/A,N/A
2020-08-22T16:05:34.6650+00:00,1429356,155,492,-66,-30,26,4,-106,58,290,N/A,N/A
2020-08-22T16:05:34.8650+00:00,1429556,141,479,-26,15,10,-16,-104,66,284,N/A,N/A
2020-08-22T16:05:35.0640+00:00,1429755,149,473,-71,1,-7,14,-94,54,294,N/A,N/A
2020-08-22T16:05:35.2650+00:00,1429956,157,473,-42,-115,56,-4,-91,45,281,N/A,N/A
2020-08-22T16:05:35.4640+00:00,1430155,118,506,81,-46,75,-24,-101,35,265,N/A,N/A
2020-08-22T16:05:35.6650+00:00,1430356,156,507,0,65,-23,30,-94,36,264,N/A,N/A
2020-08-22T16:05:35.8650+00:00,1430556,162,509,-24,2,12,28,-111,45,283,N/A,N/A
2020-08-22T16:05:36.0640+00:00,1430755,145,470,1,-24,102,-9,-107,39,271,N/A,N/A
2020-08-22T16:05:36.0650+00:00,1430756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:05:36.2650+00:00,1430956,140,478,-37,85,12,36,-100,42,264,N/A,N/A
2020-08-22T16:05:36.4650+00:00,1431156,152,502,-60,92,-99,77,-105,45,269,N/A,N/A
2020-08-22T16:05:36.6650+00:00,1431356,177,495,-57,25,3,38,-110,54,278,N/A,N/A
2020-08-22T16:05:36.8650+00:00,1431556,167,485,-39,55,-13,14,-102,60,282,N/A,N/A
2020-08-22T16:05:37.0640+00:00,1431755,162,478,-79,16,-13,-1,-94,56,288,N/A,N/A
2020-08-22T16:05:37.2650+00:00,1431956,145,484,-42,-68,45,-16,-98,56,280,N/A,N/A
2020-08-22T16:05:37.4650+00:00,1432156,123,500,56,24,46,21,-98,46,278,N/A,N/A
2020-08-22T16:05:37.6640+00:00,1432355,147,500,-34,118,-22,82,-103,53,281,N/A,N/A
2020-08-22T16:05:37.8850+00:00,1432576,179,478,-92,21,24,67,-104,66,280,N/A,N/A
2020-08-22T16:05:38.0640+00:00,1432755,181,498,-61,-47,32,6,-116,56,288,N/A,N/A
2020-08-22T16:05:38.2650+00:00,1432956,155,496,-23,-5,44,-45,-112,50,278,N/A,N/A
2020-08-22T16:05:38.4650+00:00,1433156,134,481,-34,72,-30,-12,-112,50,282,N/A,N/A
2020-08-22T16:05:38.6640+00:00,1433355,145,473,-65,-46,23,-1,-92,60,278,N/A,N/A
2020-08-22T16:05:38.8640+00:00,1433555,156,488,-12,-114,141,-12,-97,41,273,N/A,N/A
2020-08-22T16:05:39.0640+00:00,1433755,157,481,-30,-1,54,-6,-101,37,257,N/A,N/A
2020-08-22T16:05:39.2640+00:00,1433955,136,468,28,121,-15,30,-107,49,271,N/A,N/A
2020-08-22T16:05:39.4650+00:00,1434156,167,480,-53,42,-17,54,-104,46,272,N/A,N/A
2020-08-22T16:05:39.6650+00:00,1434356,185,505,-48,-28,10,27,-104,46,272,N/A,N/A
2020-08-22T16:05:39.8650+00:00,1434556,163,506,9,-20,19,-34,-104,44,272,N/A,N/A
2020-08-22T16:05:40.0650+00:00,1434756,126,478,10,-1,0,-51,-100,40,268,N/A,N/A
2020-08-22T16:05:40.2650+00:00,1434956,108,474,9,-76,45,0,-85,33,265,N/A,N/A
2020-08-22T16:05:40.4650+00:00,1435156,109,493,48,-48,74,48,-106,32,248,N/A,N/A
2020-08-22T16:05:40.6650+00:00,1435356,141,517,68,92,-17,78,-106,42,252,N/A,N/A
2020-08-22T16:05:40.8640+00:00,1435555,164,512,64,193,-59,50,-109,37,273,N/A,N/A
2020-08-22T16:05:41.0640+00:00,1435755,153,496,-63,70,-26,19,-93,53,291,N/A,N/A
2020-08-22T16:05:41.0650+00:00,1435756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:05:41.2650+00:00,1435956,148,466,-74,-11,44,35,-104,50,282,N/A,N/A
2020-08-22T16:05:41.4640+00:00,1436155,175,479,-30,69,-4,56,-97,55,287,N/A,N/A
2020-08-22T16:05:41.6650+00:00,1436356,186,502,-72,101,-53,49,-104,68,296,N/A,N/A
2020-08-22T16:05:41.8650+00:00,1436556,181,493,-88,33,11,21,-102,64,298,N/A,N/A
2020-08-22T16:05:42.0640+00:00,1436755,172,461,-89,32,61,6,-109,73,293,N/A,N/A
2020-08-22T16:05:42.2650+00:00,1436956,152,465,-96,100,-19,45,-104,66,294,N/A,N/A
2020-08-22T16:05:42.4640+00:00,1437155,200,469,-26,-14,5,56,-108,68,304,N/A,N/A
2020-08-22T16:05:42.6650+00:00,1437356,199,472,-62,-112,55,0,-107,65,293,N/A,N/A
2020-08-22T16:05:42.8650+00:00,1437556,180,458,-78,-15,5,-34,-114,62,296,N/A,N/A
2020-08-22T16:05:43.0640+00:00,1437755,166,523,-72,-72,42,-8,-106,60,284,N/A,N/A
2020-08-22T16:05:43.2650+00:00,1437956,145,524,29,-140,83,-10,-103,51,269,N/A,N/A
2020-08-22T16:05:43.4650+00:00,1438156,178,480,-172,-1,41,-23,-112,40,260,N/A,N/A
2020-08-22T16:05:43.7150+00:00,1438406,121,477,70,73,-17,8,-111,45,269,N/A,N/A
2020-08-22T16:05:43.9150+00:00,1438606,190,466,-1,-52,32,-16,-95,45,263,N/A,N/A
2020-08-22T16:05:44.1150+00:00,1438806,139,444,71,1,34,32,-110,28,252,N/A,N/A
2020-08-22T16:05:44.3150+00:00,1439006,108,514,78,112,-5,104,-120,36,254,N/A,N/A
2020-08-22T16:05:44.5140+00:00,1439205,161,496,29,184,-187,106,-111,49,269,N/A,N/A
2020-08-22T16:05:44.7650+00:00,1439456,155,485,-69,32,-3,11,-115,57,283,N/A,N/A
2020-08-22T16:05:45.0150+00:00,1439706,156,472,4,-39,119,-11,-110,54,274,N/A,N/A
2020-08-22T16:05:45.2140+00:00,1439905,167,469,-88,61,-24,18,-115,51,275,N/A,N/A
2020-08-22T16:05:45.4650+00:00,1440156,167,511,-73,49,-10,28,-112,54,280,N/A,N/A
2020-08-22T16:05:45.6650+00:00,1440356,150,502,-22,-9,31,1,-102,60,286,N/A,N/A
2020-08-22T16:05:45.8650+00:00,1440556,147,456,-38,77,-11,3,-109,61,283,N/A,N/A
2020-08-22T16:05:46.0640+00:00,1440755,154,469,-61,31,-15,22,-113,59,291,N/A,N/A
2020-08-22T16:05:46.0650+00:00,1440756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726122
2020-08-22T16:05:46.2650+00:00,1440956,161,503,-63,-91,56,28,-106,60,274,N/A,N/A
2020-08-22T16:05:46.4650+00:00,1441156,182,482,2,-30,47,6,-105,51,267,N/A,N/A
2020-08-22T16:05:46.6640+00:00,1441355,175,460,-23,53,-35,-20,-108,52,278,N/A,N/A
2020-08-22T16:05:46.8640+00:00,1441555,132,479,-70,-19,27,-33,-105,51,289,N/A,N/A
2020-08-22T16:05:47.0640+00:00,1441755,131,491,-18,-3,49,40,-107,43,273,N/A,N/A
2020-08-22T16:05:47.2650+00:00,1441956,147,481,-19,107,-29,66,-108,44,272,N/A,N/A
2020-08-22T16:05:47.4650+00:00,1442156,163,487,-64,92,-44,45,-111,65,283,N/A,N/A
2020-08-22T16:05:47.6650+00:00,1442356,149,482,-70,-11,40,33,-115,57,279,N/A,N/A
2020-08-22T16:05:47.8640+00:00,1442555,166,505,-9,19,46,42,-111,53,291,N/A,N/A
2020-08-22T16:05:48.0650+00:00,1442756,176,502,-72,103,-39,41,-112,62,290,N/A,N/A
2020-08-22T16:05:48.2640+00:00,1442955,132,507,-57,-6,-6,4,-103,69,307,N/A,N/A
2020-08-22T16:05:48.4640+00:00,1443155,162,456,-56,-171,69,-65,-108,62,282,N/A,N/A
2020-08-22T16:05:48.7140+00:00,1443405,128,499,-101,-49,25,-52,-100,44,262,N/A,N/A
2020-08-22T16:05:48.9150+00:00,1443606,138,508,-19,26,-10,40,-94,36,266,N/A,N/A
2020-08-22T16:05:49.1150+00:00,1443806,150,503,51,-27,26,26,-106,32,262,N/A,N/A
2020-08-22T16:05:49.3140+00:00,1444005,118,481,35,16,46,-32,-107,29,265,N/A,N/A
2020-08-22T16:05:49.5150+00:00,1444206,101,502,-25,125,-27,64,-103,37,265,N/A,N/A
2020-08-22T16:05:49.7150+00:00,1444406,152,500,-56,42,-19,103,-105,47,269,N/A,N/A
2020-08-22T16:05:49.9150+00:00,1444606,171,500,14,-36,34,29,-112,48,274,N/A,N/A
2020-08-22T16:05:50.1150+00:00,1444806,143,504,2,52,29,5,-116,40,262,N/A,N/A
2020-08-22T16:05:50.3150+00:00,1445006,140,493,-59,176,-59,100,-107,57,283,N/A,N/A
2020-08-22T16:05:50.5150+00:00,1445206,151,507,-49,125,-37,110,-110,60,300,N/A,N/A
2020-08-22T16:05:50.7150+00:00,1445406,196,475,-102,63,-8,37,-121,77,295,N/A,N/A
2020-08-22T16:05:50.9140+00:00,1445605,177,452,-123,18,9,-28,-105,69,307,N/A,N/A
2020-08-22T16:05:51.0740+00:00,1445765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726122
2020-08-22T16:05:51.1150+00:00,1445806,161,464,-116,-25,27,-13,-109,87,303,N/A,N/A
2020-08-22T16:05:51.3150+00:00,1446006,166,486,-86,-40,25,39,-113,73,293,N/A,N/A
2020-08-22T16:05:51.5150+00:00,1446206,188,488,-82,-59,34,-11,-116,60,294,N/A,N/A
2020-08-22T16:05:51.7150+00:00,1446406,157,482,-59,-109,53,-83,-110,52,284,N/A,N/A
2020-08-22T16:05:51.9140+00:00,1446605,119,473,-9,-153,74,-70,-105,45,265,N/A,N/A
2020-08-22T16:05:52.1150+00:00,1446806,115,484,47,-90,71,-20,-98,28,254,N/A,N/A
2020-08-22T16:05:52.3150+00:00,1447006,114,500,117,36,6,11,-99,29,255,N/A,N/A
2020-08-22T16:05:52.5140+00:00,1447205,130,495,18,114,-32,20,-110,34,246,N/A,N/A
2020-08-22T16:05:52.7150+00:00,1447406,132,479,-10,122,-42,48,-96,40,270,N/A,N/A
2020-08-22T16:05:52.9140+00:00,1447605,141,477,-11,79,-35,74,-102,44,274,N/A,N/A
2020-08-22T16:05:53.1150+00:00,1447806,153,465,-36,40,-5,35,-97,55,281,N/A,N/A
2020-08-22T16:05:53.3150+00:00,1448006,148,493,-42,5,14,5,-101,51,281,N/A,N/A
2020-08-22T16:05:53.5140+00:00,1448205,164,512,-38,6,12,39,-102,48,272,N/A,N/A
2020-08-22T16:05:53.7150+00:00,1448406,167,500,-23,21,2,31,-105,57,273,N/A,N/A
2020-08-22T16:05:53.9150+00:00,1448606,150,485,-23,24,11,-13,-105,53,277,N/A,N/A
2020-08-22T16:05:54.1150+00:00,1448806,140,495,-35,47,-5,36,-97,59,287,N/A,N/A
2020-08-22T16:05:54.3150+00:00,1449006,163,486,-57,9,-3,60,-99,51,277,N/A,N/A
2020-08-22T16:05:54.5150+00:00,1449206,150,494,-10,-64,18,-11,-97,47,281,N/A,N/A
2020-08-22T16:05:54.7150+00:00,1449406,120,488,20,-47,91,-40,-100,42,280,N/A,N/A
2020-08-22T16:05:54.9150+00:00,1449606,146,495,-12,65,-19,30,-102,42,274,N/A,N/A
2020-08-22T16:05:55.1140+00:00,1449805,150,491,-41,119,-41,79,-108,46,286,N/A,N/A
2020-08-22T16:05:55.3150+00:00,1450006,177,495,-70,88,2,53,-110,66,300,N/A,N/A
2020-08-22T16:05:55.5150+00:00,1450206,177,479,-95,66,1,40,-108,72,298,N/A,N/A
2020-08-22T16:05:55.7150+00:00,1450406,158,477,-63,13,11,25,-111,67,285,N/A,N/A
2020-08-22T16:05:55.9150+00:00,1450606,168,476,-59,-38,34,7,-108,62,288,N/A,N/A
2020-08-22T16:05:56.0740+00:00,1450765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726122
2020-08-22T16:05:56.1150+00:00,1450806,163,480,-60,2,27,22,-112,56,296,N/A,N/A
2020-08-22T16:05:56.3150+00:00,1451006,176,499,-74,50,16,15,-110,60,294,N/A,N/A
2020-08-22T16:05:56.5150+00:00,1451206,152,495,-66,43,21,5,-106,62,292,N/A,N/A
2020-08-22T16:05:56.7150+00:00,1451406,145,475,-62,68,-18,62,-111,63,291,N/A,N/A
2020-08-22T16:05:56.9150+00:00,1451606,243,445,-201,19,-50,56,-114,76,296,N/A,N/A
2020-08-22T16:05:57.1640+00:00,1451855,193,468,-92,-145,90,-59,-106,58,292,N/A,N/A
2020-08-22T16:05:57.4150+00:00,1452106,161,488,-47,-12,40,-68,-110,46,280,N/A,N/A
2020-08-22T16:05:57.6150+00:00,1452306,126,469,-33,62,12,57,-106,44,280,N/A,N/A
2020-08-22T16:05:57.8150+00:00,1452506,146,476,-84,50,-5,60,-111,67,289,N/A,N/A
2020-08-22T16:05:58.0140+00:00,1452705,193,483,-75,19,32,-16,-117,55,279,N/A,N/A
2020-08-22T16:05:58.2150+00:00,1452906,142,483,-73,100,-8,15,-105,57,283,N/A,N/A
2020-08-22T16:05:58.4150+00:00,1453106,160,476,-102,75,-105,83,-113,75,293,N/A,N/A
2020-08-22T16:05:58.6140+00:00,1453305,173,459,-113,-83,53,35,-112,74,294,N/A,N/A
2020-08-22T16:05:58.8650+00:00,1453556,226,486,-68,-118,134,-83,-112,54,276,N/A,N/A
2020-08-22T16:05:59.0640+00:00,1453755,162,509,-18,-5,22,6,-122,46,270,N/A,N/A
2020-08-22T16:05:59.2650+00:00,1453956,152,515,-40,78,-11,116,-112,50,280,N/A,N/A
2020-08-22T16:05:59.4640+00:00,1454155,167,492,-90,74,-31,76,-111,65,279,N/A,N/A
